Year,GEO,Income concept,Economic family type,GINI
1992,Canada,After-tax income,Married couples with other relatives,0.253
1992,Canada,After-tax income,Lone-parent families,0.308
1992,Canada,After-tax income,Male lone-parent families,0.261
1992,Canada,After-tax income,Female lone-parent families,0.304
1992,Canada,After-tax income,"Female lone-parent families, no earners",0.229
1992,Canada,After-tax income,"Female lone-parent families, one earner",0.266
1992,Canada,After-tax income,"Female lone-parent families, two or more earners",0.253
1992,Canada,After-tax income,Other non-elderly families,0.302
1992,Canada,After-tax income,Unattached individuals,0.35
1992,Canada,After-tax income,Elderly males,0.258
1992,Canada,After-tax income,"Elderly males, non-earner",0.255
1992,Canada,After-tax income,"Elderly males, earner",0.277
1992,Canada,After-tax income,Elderly females,0.211
1992,Canada,After-tax income,"Elderly females, non-earner",0.207
1992,Canada,After-tax income,"Elderly females, earner",0.214
1992,Canada,After-tax income,Non-elderly males,0.379
1992,Canada,After-tax income,"Non-elderly males, non-earner",0.346
1992,Canada,After-tax income,"Non-elderly males, earner",0.348
1992,Canada,After-tax income,Non-elderly females,0.379
1992,Canada,After-tax income,"Non-elderly females, non-earner",0.394
1992,Canada,After-tax income,"Non-elderly females, earner",0.339
1993,Canada,Market income,All family units,0.505
1993,Canada,Market income,"Economic families, two persons or more",0.435
1993,Canada,Market income,Elderly families,0.577
1993,Canada,Market income,Elderly married couples,0.59
1993,Canada,Market income,Other elderly families,0.529
1993,Canada,Market income,Non-elderly families,0.402
1993,Canada,Market income,Married couples,0.386
1993,Canada,Market income,"Married couples, no earners",0.642
1993,Canada,Market income,"Married couples, one earner",0.376
1993,Canada,Market income,"Married couples, two earners",0.316
1993,Canada,Market income,Two-parent families with children,0.351
1993,Canada,Market income,"Two-parent families with children, no earners",0.921
1993,Canada,Market income,"Two-parent families with children, one earner",0.389
1993,Canada,Market income,"Two-parent families with children, two earners",0.302
1993,Canada,Market income,"Two-parent families with children, three or more earners",0.286
1993,Canada,Market income,Married couples with other relatives,0.314
1993,Canada,Market income,Lone-parent families,0.608
1993,Canada,Market income,Male lone-parent families,0.498
1993,Canada,Market income,Female lone-parent families,0.618
1993,Canada,Market income,"Female lone-parent families, no earners",0.889
1993,Canada,Market income,"Female lone-parent families, one earner",0.453
1993,Canada,Market income,"Female lone-parent families, two or more earners",0.359
1993,Canada,Market income,Other non-elderly families,0.455
1993,Canada,Market income,Unattached individuals,0.596
1993,Canada,Market income,Elderly males,0.7
1993,Canada,Market income,"Elderly males, non-earner",0.713
1993,Canada,Market income,"Elderly males, earner",0.559
1993,Canada,Market income,Elderly females,0.69
1993,Canada,Market income,"Elderly females, non-earner",0.689
1993,Canada,Market income,"Elderly females, earner",0.543
1993,Canada,Market income,Non-elderly males,0.539
1993,Canada,Market income,"Non-elderly males, non-earner",0.893
1993,Canada,Market income,"Non-elderly males, earner",0.43
1993,Canada,Market income,Non-elderly females,0.525
1993,Canada,Market income,"Non-elderly females, non-earner",0.821
1993,Canada,Market income,"Non-elderly females, earner",0.416
1993,Canada,Total income,All family units,0.398
1993,Canada,Total income,"Economic families, two persons or more",0.339
1993,Canada,Total income,Elderly families,0.319
1993,Canada,Total income,Elderly married couples,0.308
1993,Canada,Total income,Other elderly families,0.322
1993,Canada,Total income,Non-elderly families,0.334
1993,Canada,Total income,Married couples,0.334
1993,Canada,Total income,"Married couples, no earners",0.397
1993,Canada,Total income,"Married couples, one earner",0.312
1993,Canada,Total income,"Married couples, two earners",0.293
1993,Canada,Total income,Two-parent families with children,0.293
1993,Canada,Total income,"Two-parent families with children, no earners",0.255
1993,Canada,Total income,"Two-parent families with children, one earner",0.295
1993,Canada,Total income,"Two-parent families with children, two earners",0.26
1993,Canada,Total income,"Two-parent families with children, three or more earners",0.253
1993,Canada,Total income,Married couples with other relatives,0.27
1993,Canada,Total income,Lone-parent families,0.34
1993,Canada,Total income,Male lone-parent families,0.349
1993,Canada,Total income,Female lone-parent families,0.325
1993,Canada,Total income,"Female lone-parent families, no earners",0.22
1993,Canada,Total income,"Female lone-parent families, one earner",0.293
1993,Canada,Total income,"Female lone-parent families, two or more earners",0.264
1993,Canada,Total income,Other non-elderly families,0.363
1993,Canada,Total income,Unattached individuals,0.405
1993,Canada,Total income,Elderly males,0.348
1993,Canada,Total income,"Elderly males, non-earner",0.328
1993,Canada,Total income,"Elderly males, earner",0.407
1993,Canada,Total income,Elderly females,0.251
1993,Canada,Total income,"Elderly females, non-earner",0.237
1993,Canada,Total income,"Elderly females, earner",0.383
1993,Canada,Total income,Non-elderly males,0.429
1993,Canada,Total income,"Non-elderly males, non-earner",0.404
1993,Canada,Total income,"Non-elderly males, earner",0.38
1993,Canada,Total income,Non-elderly females,0.415
1993,Canada,Total income,"Non-elderly females, non-earner",0.39
1993,Canada,Total income,"Non-elderly females, earner",0.374
1993,Canada,After-tax income,All family units,0.361
1993,Canada,After-tax income,"Economic families, two persons or more",0.3
1993,Canada,After-tax income,Elderly families,0.272
1993,Canada,After-tax income,Elderly married couples,0.255
1993,Canada,After-tax income,Other elderly families,0.282
1993,Canada,After-tax income,Non-elderly families,0.298
1993,Canada,After-tax income,Married couples,0.296
1993,Canada,After-tax income,"Married couples, no earners",0.358
1993,Canada,After-tax income,"Married couples, one earner",0.272
1993,Canada,After-tax income,"Married couples, two earners",0.258
1993,Canada,After-tax income,Two-parent families with children,0.255
1993,Canada,After-tax income,"Two-parent families with children, no earners",0.241
1993,Canada,After-tax income,"Two-parent families with children, one earner",0.245
1993,Canada,After-tax income,"Two-parent families with children, two earners",0.222
1993,Canada,After-tax income,"Two-parent families with children, three or more earners",0.223
1993,Canada,After-tax income,Married couples with other relatives,0.245
1993,Canada,After-tax income,Lone-parent families,0.297
1993,Canada,After-tax income,Male lone-parent families,0.306
1993,Canada,After-tax income,Female lone-parent families,0.287
1993,Canada,After-tax income,"Female lone-parent families, no earners",0.217
1993,Canada,After-tax income,"Female lone-parent families, one earner",0.251
1993,Canada,After-tax income,"Female lone-parent families, two or more earners",0.235
1993,Canada,After-tax income,Other non-elderly families,0.332
1993,Canada,After-tax income,Unattached individuals,0.351
1993,Canada,After-tax income,Elderly males,0.288
1993,Canada,After-tax income,"Elderly males, non-earner",0.275
1993,Canada,After-tax income,"Elderly males, earner",0.33
1993,Canada,After-tax income,Elderly females,0.205
1993,Canada,After-tax income,"Elderly females, non-earner",0.194
1993,Canada,After-tax income,"Elderly females, earner",0.324
1993,Canada,After-tax income,Non-elderly males,0.383
1993,Canada,After-tax income,"Non-elderly males, non-earner",0.371
1993,Canada,After-tax income,"Non-elderly males, earner",0.338
1993,Canada,After-tax income,Non-elderly females,0.37
1993,Canada,After-tax income,"Non-elderly females, non-earner",0.357
1993,Canada,After-tax income,"Non-elderly females, earner",0.333
1994,Canada,Market income,All family units,0.508
1994,Canada,Market income,"Economic families, two persons or more",0.435
1994,Canada,Market income,Elderly families,0.579
1994,Canada,Market income,Elderly married couples,0.585
1994,Canada,Market income,Other elderly families,0.541
1994,Canada,Market income,Non-elderly families,0.4
1994,Canada,Market income,Married couples,0.384
1994,Canada,Market income,"Married couples, no earners",0.628
1994,Canada,Market income,"Married couples, one earner",0.393
1994,Canada,Market income,"Married couples, two earners",0.31
1994,Canada,Market income,Two-parent families with children,0.352
1994,Canada,Market income,"Two-parent families with children, no earners",0.916
1994,Canada,Market income,"Two-parent families with children, one earner",0.398
1994,Canada,Market income,"Two-parent families with children, two earners",0.301
1994,Canada,Market income,"Two-parent families with children, three or more earners",0.278
1994,Canada,Market income,Married couples with other relatives,0.329
1994,Canada,Market income,Lone-parent families,0.602
1994,Canada,Market income,Male lone-parent families,0.506
1994,Canada,Market income,Female lone-parent families,0.612
1994,Canada,Market income,"Female lone-parent families, no earners",0.891
1994,Canada,Market income,"Female lone-parent families, one earner",0.449
1994,Canada,Market income,"Female lone-parent families, two or more earners",0.343
1994,Canada,Market income,Other non-elderly families,0.434
1994,Canada,Market income,Unattached individuals,0.599
1994,Canada,Market income,Elderly males,0.721
1994,Canada,Market income,"Elderly males, non-earner",0.704
1994,Canada,Market income,"Elderly males, earner",0.666
1994,Canada,Market income,Elderly females,0.708
1994,Canada,Market income,"Elderly females, non-earner",0.711
1994,Canada,Market income,"Elderly females, earner",0.481
1994,Canada,Market income,Non-elderly males,0.529
1994,Canada,Market income,"Non-elderly males, non-earner",0.876
1994,Canada,Market income,"Non-elderly males, earner",0.433
1994,Canada,Market income,Non-elderly females,0.54
1994,Canada,Market income,"Non-elderly females, non-earner",0.83
1994,Canada,Market income,"Non-elderly females, earner",0.418
1994,Canada,Total income,All family units,0.402
1994,Canada,Total income,"Economic families, two persons or more",0.34
1994,Canada,Total income,Elderly families,0.314
1994,Canada,Total income,Elderly married couples,0.297
1994,Canada,Total income,Other elderly families,0.327
1994,Canada,Total income,Non-elderly families,0.335
1994,Canada,Total income,Married couples,0.33
1994,Canada,Total income,"Married couples, no earners",0.37
1994,Canada,Total income,"Married couples, one earner",0.329
1994,Canada,Total income,"Married couples, two earners",0.287
1994,Canada,Total income,Two-parent families with children,0.298
1994,Canada,Total income,"Two-parent families with children, no earners",0.28
1994,Canada,Total income,"Two-parent families with children, one earner",0.31
1994,Canada,Total income,"Two-parent families with children, two earners",0.265
1994,Canada,Total income,"Two-parent families with children, three or more earners",0.25
1994,Canada,Total income,Married couples with other relatives,0.286
1994,Canada,Total income,Lone-parent families,0.351
1994,Canada,Total income,Male lone-parent families,0.366
1994,Canada,Total income,Female lone-parent families,0.338
1994,Canada,Total income,"Female lone-parent families, no earners",0.227
1994,Canada,Total income,"Female lone-parent families, one earner",0.289
1994,Canada,Total income,"Female lone-parent families, two or more earners",0.276
1994,Canada,Total income,Other non-elderly families,0.344
1994,Canada,Total income,Unattached individuals,0.405
1994,Canada,Total income,Elderly males,0.366
1994,Canada,Total income,"Elderly males, non-earner",0.312
1994,Canada,Total income,"Elderly males, earner",0.51
1994,Canada,Total income,Elderly females,0.241
1994,Canada,Total income,"Elderly females, non-earner",0.23
1994,Canada,Total income,"Elderly females, earner",0.316
1994,Canada,Total income,Non-elderly males,0.429
1994,Canada,Total income,"Non-elderly males, non-earner",0.398
1994,Canada,Total income,"Non-elderly males, earner",0.389
1994,Canada,Total income,Non-elderly females,0.417
1994,Canada,Total income,"Non-elderly females, non-earner",0.405
1994,Canada,Total income,"Non-elderly females, earner",0.378
1994,Canada,After-tax income,All family units,0.362
1994,Canada,After-tax income,"Economic families, two persons or more",0.299
1994,Canada,After-tax income,Elderly families,0.264
1994,Canada,After-tax income,Elderly married couples,0.241
1994,Canada,After-tax income,Other elderly families,0.285
1994,Canada,After-tax income,Non-elderly families,0.297
1994,Canada,After-tax income,Married couples,0.293
1994,Canada,After-tax income,"Married couples, no earners",0.333
1994,Canada,After-tax income,"Married couples, one earner",0.285
1994,Canada,After-tax income,"Married couples, two earners",0.255
1994,Canada,After-tax income,Two-parent families with children,0.258
1994,Canada,After-tax income,"Two-parent families with children, no earners",0.271
1994,Canada,After-tax income,"Two-parent families with children, one earner",0.25
1994,Canada,After-tax income,"Two-parent families with children, two earners",0.227
1994,Canada,After-tax income,"Two-parent families with children, three or more earners",0.217
1994,Canada,After-tax income,Married couples with other relatives,0.256
1994,Canada,After-tax income,Lone-parent families,0.304
1994,Canada,After-tax income,Male lone-parent families,0.308
1994,Canada,After-tax income,Female lone-parent families,0.297
1994,Canada,After-tax income,"Female lone-parent families, no earners",0.22
1994,Canada,After-tax income,"Female lone-parent families, one earner",0.248
1994,Canada,After-tax income,"Female lone-parent families, two or more earners",0.242
1994,Canada,After-tax income,Other non-elderly families,0.313
1994,Canada,After-tax income,Unattached individuals,0.348
1994,Canada,After-tax income,Elderly males,0.283
1994,Canada,After-tax income,"Elderly males, non-earner",0.244
1994,Canada,After-tax income,"Elderly males, earner",0.41
1994,Canada,After-tax income,Elderly females,0.195
1994,Canada,After-tax income,"Elderly females, non-earner",0.187
1994,Canada,After-tax income,"Elderly females, earner",0.266
1994,Canada,After-tax income,Non-elderly males,0.38
1994,Canada,After-tax income,"Non-elderly males, non-earner",0.362
1994,Canada,After-tax income,"Non-elderly males, earner",0.344
1994,Canada,After-tax income,Non-elderly females,0.37
1994,Canada,After-tax income,"Non-elderly females, non-earner",0.362
1994,Canada,After-tax income,"Non-elderly females, earner",0.337
1995,Canada,Market income,All family units,0.503
1995,Canada,Market income,"Economic families, two persons or more",0.435
1995,Canada,Market income,Elderly families,0.582
1995,Canada,Market income,Elderly married couples,0.57
1995,Canada,Market income,Other elderly families,0.577
1995,Canada,Market income,Non-elderly families,0.399
1995,Canada,Market income,Married couples,0.393
1995,Canada,Market income,"Married couples, no earners",0.65
1995,Canada,Market income,"Married couples, one earner",0.407
1995,Canada,Market income,"Married couples, two earners",0.32
1995,Canada,Market income,Two-parent families with children,0.353
1995,Canada,Market income,"Two-parent families with children, no earners",0.887
1995,Canada,Market income,"Two-parent families with children, one earner",0.393
1995,Canada,Market income,"Two-parent families with children, two earners",0.308
1995,Canada,Market income,"Two-parent families with children, three or more earners",0.286
1995,Canada,Market income,Married couples with other relatives,0.327
1995,Canada,Market income,Lone-parent families,0.59
1995,Canada,Market income,Male lone-parent families,0.478
1995,Canada,Market income,Female lone-parent families,0.602
1995,Canada,Market income,"Female lone-parent families, no earners",0.88
1995,Canada,Market income,"Female lone-parent families, one earner",0.446
1995,Canada,Market income,"Female lone-parent families, two or more earners",0.365
1995,Canada,Market income,Other non-elderly families,0.418
1995,Canada,Market income,Unattached individuals,0.581
1995,Canada,Market income,Elderly males,0.683
1995,Canada,Market income,"Elderly males, non-earner",0.676
1995,Canada,Market income,"Elderly males, earner",0.61
1995,Canada,Market income,Elderly females,0.702
1995,Canada,Market income,"Elderly females, non-earner",0.702
1995,Canada,Market income,"Elderly females, earner",0.514
1995,Canada,Market income,Non-elderly males,0.522
1995,Canada,Market income,"Non-elderly males, non-earner",0.876
1995,Canada,Market income,"Non-elderly males, earner",0.429
1995,Canada,Market income,Non-elderly females,0.518
1995,Canada,Market income,"Non-elderly females, non-earner",0.819
1995,Canada,Market income,"Non-elderly females, earner",0.406
1995,Canada,Total income,All family units,0.403
1995,Canada,Total income,"Economic families, two persons or more",0.343
1995,Canada,Total income,Elderly families,0.327
1995,Canada,Total income,Elderly married couples,0.299
1995,Canada,Total income,Other elderly families,0.363
1995,Canada,Total income,Non-elderly families,0.337
1995,Canada,Total income,Married couples,0.34
1995,Canada,Total income,"Married couples, no earners",0.355
1995,Canada,Total income,"Married couples, one earner",0.34
1995,Canada,Total income,"Married couples, two earners",0.301
1995,Canada,Total income,Two-parent families with children,0.302
1995,Canada,Total income,"Two-parent families with children, no earners",0.28
1995,Canada,Total income,"Two-parent families with children, one earner",0.299
1995,Canada,Total income,"Two-parent families with children, two earners",0.272
1995,Canada,Total income,"Two-parent families with children, three or more earners",0.261
1995,Canada,Total income,Married couples with other relatives,0.286
1995,Canada,Total income,Lone-parent families,0.35
1995,Canada,Total income,Male lone-parent families,0.344
1995,Canada,Total income,Female lone-parent families,0.342
1995,Canada,Total income,"Female lone-parent families, no earners",0.239
1995,Canada,Total income,"Female lone-parent families, one earner",0.301
1995,Canada,Total income,"Female lone-parent families, two or more earners",0.273
1995,Canada,Total income,Other non-elderly families,0.333
1995,Canada,Total income,Unattached individuals,0.407
1995,Canada,Total income,Elderly males,0.347
1995,Canada,Total income,"Elderly males, non-earner",0.311
1995,Canada,Total income,"Elderly males, earner",0.453
1995,Canada,Total income,Elderly females,0.28
1995,Canada,Total income,"Elderly females, non-earner",0.261
1995,Canada,Total income,"Elderly females, earner",0.374
1995,Canada,Total income,Non-elderly males,0.433
1995,Canada,Total income,"Non-elderly males, non-earner",0.429
1995,Canada,Total income,"Non-elderly males, earner",0.39
1995,Canada,Total income,Non-elderly females,0.415
1995,Canada,Total income,"Non-elderly females, non-earner",0.391
1995,Canada,Total income,"Non-elderly females, earner",0.374
1995,Canada,After-tax income,All family units,0.363
1995,Canada,After-tax income,"Economic families, two persons or more",0.3
1995,Canada,After-tax income,Elderly families,0.274
1995,Canada,After-tax income,Elderly married couples,0.241
1995,Canada,After-tax income,Other elderly families,0.315
1995,Canada,After-tax income,Non-elderly families,0.298
1995,Canada,After-tax income,Married couples,0.301
1995,Canada,After-tax income,"Married couples, no earners",0.313
1995,Canada,After-tax income,"Married couples, one earner",0.296
1995,Canada,After-tax income,"Married couples, two earners",0.266
1995,Canada,After-tax income,Two-parent families with children,0.262
1995,Canada,After-tax income,"Two-parent families with children, no earners",0.271
1995,Canada,After-tax income,"Two-parent families with children, one earner",0.244
1995,Canada,After-tax income,"Two-parent families with children, two earners",0.232
1995,Canada,After-tax income,"Two-parent families with children, three or more earners",0.227
1995,Canada,After-tax income,Married couples with other relatives,0.253
1995,Canada,After-tax income,Lone-parent families,0.303
1995,Canada,After-tax income,Male lone-parent families,0.29
1995,Canada,After-tax income,Female lone-parent families,0.3
1995,Canada,After-tax income,"Female lone-parent families, no earners",0.23
1995,Canada,After-tax income,"Female lone-parent families, one earner",0.258
1995,Canada,After-tax income,"Female lone-parent families, two or more earners",0.235
1995,Canada,After-tax income,Other non-elderly families,0.302
1995,Canada,After-tax income,Unattached individuals,0.353
1995,Canada,After-tax income,Elderly males,0.277
1995,Canada,After-tax income,"Elderly males, non-earner",0.252
1995,Canada,After-tax income,"Elderly males, earner",0.367
1995,Canada,After-tax income,Elderly females,0.221
1995,Canada,After-tax income,"Elderly females, non-earner",0.206
1995,Canada,After-tax income,"Elderly females, earner",0.313
1995,Canada,After-tax income,Non-elderly males,0.387
1995,Canada,After-tax income,"Non-elderly males, non-earner",0.397
1995,Canada,After-tax income,"Non-elderly males, earner",0.347
1995,Canada,After-tax income,Non-elderly females,0.369
1995,Canada,After-tax income,"Non-elderly females, non-earner",0.357
1995,Canada,After-tax income,"Non-elderly females, earner",0.333
1996,Canada,Market income,All family units,0.513
1996,Canada,Market income,"Economic families, two persons or more",0.443
1996,Canada,Market income,Elderly families,0.565
1996,Canada,Market income,Elderly married couples,0.568
1996,Canada,Market income,Other elderly families,0.535
1996,Canada,Market income,Non-elderly families,0.412
1996,Canada,Market income,Married couples,0.407
1996,Canada,Market income,"Married couples, no earners",0.622
1996,Canada,Market income,"Married couples, one earner",0.427
1996,Canada,Market income,"Married couples, two earners",0.333
1996,Canada,Market income,Two-parent families with children,0.358
1996,Canada,Market income,"Two-parent families with children, no earners",0.882
1996,Canada,Market income,"Two-parent families with children, one earner",0.418
1996,Canada,Market income,"Two-parent families with children, two earners",0.306
1996,Canada,Market income,"Two-parent families with children, three or more earners",0.286
1996,Canada,Market income,Married couples with other relatives,0.344
1996,Canada,Market income,Lone-parent families,0.604
1996,Canada,Market income,Male lone-parent families,0.481
1996,Canada,Market income,Female lone-parent families,0.613
1996,Canada,Market income,"Female lone-parent families, no earners",0.883
1996,Canada,Market income,"Female lone-parent families, one earner",0.446
1996,Canada,Market income,"Female lone-parent families, two or more earners",0.347
1996,Canada,Market income,Other non-elderly families,0.431
1996,Canada,Market income,Unattached individuals,0.589
1996,Canada,Market income,Elderly males,0.685
1996,Canada,Market income,"Elderly males, non-earner",0.691
1996,Canada,Market income,"Elderly males, earner",0.552
1996,Canada,Market income,Elderly females,0.699
1996,Canada,Market income,"Elderly females, non-earner",0.703
1996,Canada,Market income,"Elderly females, earner",0.513
1996,Canada,Market income,Non-elderly males,0.526
1996,Canada,Market income,"Non-elderly males, non-earner",0.894
1996,Canada,Market income,"Non-elderly males, earner",0.425
1996,Canada,Market income,Non-elderly females,0.533
1996,Canada,Market income,"Non-elderly females, non-earner",0.818
1996,Canada,Market income,"Non-elderly females, earner",0.418
1996,Canada,Total income,All family units,0.414
1996,Canada,Total income,"Economic families, two persons or more",0.354
1996,Canada,Total income,Elderly families,0.313
1996,Canada,Total income,Elderly married couples,0.298
1996,Canada,Total income,Other elderly families,0.328
1996,Canada,Total income,Non-elderly families,0.351
1996,Canada,Total income,Married couples,0.356
1996,Canada,Total income,"Married couples, no earners",0.386
1996,Canada,Total income,"Married couples, one earner",0.364
1996,Canada,Total income,"Married couples, two earners",0.313
1996,Canada,Total income,Two-parent families with children,0.307
1996,Canada,Total income,"Two-parent families with children, no earners",0.299
1996,Canada,Total income,"Two-parent families with children, one earner",0.329
1996,Canada,Total income,"Two-parent families with children, two earners",0.27
1996,Canada,Total income,"Two-parent families with children, three or more earners",0.263
1996,Canada,Total income,Married couples with other relatives,0.305
1996,Canada,Total income,Lone-parent families,0.36
1996,Canada,Total income,Male lone-parent families,0.375
1996,Canada,Total income,Female lone-parent families,0.34
1996,Canada,Total income,"Female lone-parent families, no earners",0.21
1996,Canada,Total income,"Female lone-parent families, one earner",0.305
1996,Canada,Total income,"Female lone-parent families, two or more earners",0.269
1996,Canada,Total income,Other non-elderly families,0.351
1996,Canada,Total income,Unattached individuals,0.409
1996,Canada,Total income,Elderly males,0.352
1996,Canada,Total income,"Elderly males, non-earner",0.324
1996,Canada,Total income,"Elderly males, earner",0.412
1996,Canada,Total income,Elderly females,0.279
1996,Canada,Total income,"Elderly females, non-earner",0.268
1996,Canada,Total income,"Elderly females, earner",0.357
1996,Canada,Total income,Non-elderly males,0.435
1996,Canada,Total income,"Non-elderly males, non-earner",0.417
1996,Canada,Total income,"Non-elderly males, earner",0.387
1996,Canada,Total income,Non-elderly females,0.424
1996,Canada,Total income,"Non-elderly females, non-earner",0.399
1996,Canada,Total income,"Non-elderly females, earner",0.383
1996,Canada,After-tax income,All family units,0.372
1996,Canada,After-tax income,"Economic families, two persons or more",0.31
1996,Canada,After-tax income,Elderly families,0.261
1996,Canada,After-tax income,Elderly married couples,0.241
1996,Canada,After-tax income,Other elderly families,0.285
1996,Canada,After-tax income,Non-elderly families,0.31
1996,Canada,After-tax income,Married couples,0.311
1996,Canada,After-tax income,"Married couples, no earners",0.339
1996,Canada,After-tax income,"Married couples, one earner",0.304
1996,Canada,After-tax income,"Married couples, two earners",0.273
1996,Canada,After-tax income,Two-parent families with children,0.265
1996,Canada,After-tax income,"Two-parent families with children, no earners",0.287
1996,Canada,After-tax income,"Two-parent families with children, one earner",0.268
1996,Canada,After-tax income,"Two-parent families with children, two earners",0.231
1996,Canada,After-tax income,"Two-parent families with children, three or more earners",0.226
1996,Canada,After-tax income,Married couples with other relatives,0.27
1996,Canada,After-tax income,Lone-parent families,0.313
1996,Canada,After-tax income,Male lone-parent families,0.331
1996,Canada,After-tax income,Female lone-parent families,0.297
1996,Canada,After-tax income,"Female lone-parent families, no earners",0.205
1996,Canada,After-tax income,"Female lone-parent families, one earner",0.26
1996,Canada,After-tax income,"Female lone-parent families, two or more earners",0.237
1996,Canada,After-tax income,Other non-elderly families,0.32
1996,Canada,After-tax income,Unattached individuals,0.354
1996,Canada,After-tax income,Elderly males,0.283
1996,Canada,After-tax income,"Elderly males, non-earner",0.259
1996,Canada,After-tax income,"Elderly males, earner",0.347
1996,Canada,After-tax income,Elderly females,0.221
1996,Canada,After-tax income,"Elderly females, non-earner",0.212
1996,Canada,After-tax income,"Elderly females, earner",0.297
1996,Canada,After-tax income,Non-elderly males,0.387
1996,Canada,After-tax income,"Non-elderly males, non-earner",0.385
1996,Canada,After-tax income,"Non-elderly males, earner",0.343
1996,Canada,After-tax income,Non-elderly females,0.378
1996,Canada,After-tax income,"Non-elderly females, non-earner",0.366
1996,Canada,After-tax income,"Non-elderly females, earner",0.341
1997,Canada,Market income,All family units,0.516
1997,Canada,Market income,"Economic families, two persons or more",0.444
1997,Canada,Market income,Elderly families,0.585
1997,Canada,Market income,Elderly married couples,0.586
1997,Canada,Market income,Other elderly families,0.563
1997,Canada,Market income,Non-elderly families,0.409
1997,Canada,Market income,Married couples,0.407
1997,Canada,Market income,"Married couples, no earners",0.647
1997,Canada,Market income,"Married couples, one earner",0.414
1997,Canada,Market income,"Married couples, two earners",0.34
1997,Canada,Market income,Two-parent families with children,0.36
1997,Canada,Market income,"Two-parent families with children, no earners",0.907
1997,Canada,Market income,"Two-parent families with children, one earner",0.413
1997,Canada,Market income,"Two-parent families with children, two earners",0.315
1997,Canada,Market income,"Two-parent families with children, three or more earners",0.289
1997,Canada,Market income,Married couples with other relatives,0.333
1997,Canada,Market income,Lone-parent families,0.574
1997,Canada,Market income,Male lone-parent families,0.434
1997,Canada,Market income,Female lone-parent families,0.59
1997,Canada,Market income,"Female lone-parent families, no earners",0.889
1997,Canada,Market income,"Female lone-parent families, one earner",0.441
1997,Canada,Market income,"Female lone-parent families, two or more earners",0.335
1997,Canada,Market income,Other non-elderly families,0.422
1997,Canada,Market income,Unattached individuals,0.597
1997,Canada,Market income,Elderly males,0.688
1997,Canada,Market income,"Elderly males, non-earner",0.702
1997,Canada,Market income,"Elderly males, earner",0.542
1997,Canada,Market income,Elderly females,0.706
1997,Canada,Market income,"Elderly females, non-earner",0.712
1997,Canada,Market income,"Elderly females, earner",0.513
1997,Canada,Market income,Non-elderly males,0.537
1997,Canada,Market income,"Non-elderly males, non-earner",0.887
1997,Canada,Market income,"Non-elderly males, earner",0.437
1997,Canada,Market income,Non-elderly females,0.541
1997,Canada,Market income,"Non-elderly females, non-earner",0.829
1997,Canada,Market income,"Non-elderly females, earner",0.418
1997,Canada,Total income,All family units,0.418
1997,Canada,Total income,"Economic families, two persons or more",0.357
1997,Canada,Total income,Elderly families,0.324
1997,Canada,Total income,Elderly married couples,0.312
1997,Canada,Total income,Other elderly families,0.339
1997,Canada,Total income,Non-elderly families,0.352
1997,Canada,Total income,Married couples,0.36
1997,Canada,Total income,"Married couples, no earners",0.41
1997,Canada,Total income,"Married couples, one earner",0.354
1997,Canada,Total income,"Married couples, two earners",0.321
1997,Canada,Total income,Two-parent families with children,0.313
1997,Canada,Total income,"Two-parent families with children, no earners",0.358
1997,Canada,Total income,"Two-parent families with children, one earner",0.329
1997,Canada,Total income,"Two-parent families with children, two earners",0.281
1997,Canada,Total income,"Two-parent families with children, three or more earners",0.267
1997,Canada,Total income,Married couples with other relatives,0.297
1997,Canada,Total income,Lone-parent families,0.356
1997,Canada,Total income,Male lone-parent families,0.334
1997,Canada,Total income,Female lone-parent families,0.344
1997,Canada,Total income,"Female lone-parent families, no earners",0.219
1997,Canada,Total income,"Female lone-parent families, one earner",0.298
1997,Canada,Total income,"Female lone-parent families, two or more earners",0.266
1997,Canada,Total income,Other non-elderly families,0.349
1997,Canada,Total income,Unattached individuals,0.416
1997,Canada,Total income,Elderly males,0.339
1997,Canada,Total income,"Elderly males, non-earner",0.316
1997,Canada,Total income,"Elderly males, earner",0.384
1997,Canada,Total income,Elderly females,0.265
1997,Canada,Total income,"Elderly females, non-earner",0.257
1997,Canada,Total income,"Elderly females, earner",0.311
1997,Canada,Total income,Non-elderly males,0.449
1997,Canada,Total income,"Non-elderly males, non-earner",0.424
1997,Canada,Total income,"Non-elderly males, earner",0.402
1997,Canada,Total income,Non-elderly females,0.431
1997,Canada,Total income,"Non-elderly females, non-earner",0.41
1997,Canada,Total income,"Non-elderly females, earner",0.384
1997,Canada,After-tax income,All family units,0.377
1997,Canada,After-tax income,"Economic families, two persons or more",0.314
1997,Canada,After-tax income,Elderly families,0.272
1997,Canada,After-tax income,Elderly married couples,0.253
1997,Canada,After-tax income,Other elderly families,0.297
1997,Canada,After-tax income,Non-elderly families,0.313
1997,Canada,After-tax income,Married couples,0.318
1997,Canada,After-tax income,"Married couples, no earners",0.365
1997,Canada,After-tax income,"Married couples, one earner",0.305
1997,Canada,After-tax income,"Married couples, two earners",0.282
1997,Canada,After-tax income,Two-parent families with children,0.273
1997,Canada,After-tax income,"Two-parent families with children, no earners",0.342
1997,Canada,After-tax income,"Two-parent families with children, one earner",0.27
1997,Canada,After-tax income,"Two-parent families with children, two earners",0.241
