Year,GEO,Economic family type,Income concept,After-tax income quintile,Average income (Dollars),Share of income (Percent)
1991,Canada,"Economic families, two persons or more",Total income,Second quintile,45700,12.1
1991,Canada,"Economic families, two persons or more",Total income,Third quintile,66100,17.5
1991,Canada,"Economic families, two persons or more",Total income,Fourth quintile,90200,23.9
1991,Canada,"Economic families, two persons or more",Total income,Highest quintile,152300,40.3
1991,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,60700,100
1991,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,22800,7.5
1991,Canada,"Economic families, two persons or more",After-tax income,Second quintile,40100,13.2
1991,Canada,"Economic families, two persons or more",After-tax income,Third quintile,54600,18
1991,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,71700,23.7
1991,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,114100,37.6
1991,Canada,Unattached individuals,Market income,Total of quintiles,24300,100
1991,Canada,Unattached individuals,Market income,Lowest quintile,3500,2.9
1991,Canada,Unattached individuals,Market income,Second quintile,5900,4.8
1991,Canada,Unattached individuals,Market income,Third quintile,13500,11.1
1991,Canada,Unattached individuals,Market income,Fourth quintile,32600,26.8
1991,Canada,Unattached individuals,Market income,Highest quintile,66100,54.4
1991,Canada,Unattached individuals,Total income,Total of quintiles,31100,100
1991,Canada,Unattached individuals,Total income,Lowest quintile,8200,5.2
1991,Canada,Unattached individuals,Total income,Second quintile,16500,10.6
1991,Canada,Unattached individuals,Total income,Third quintile,23500,15.1
1991,Canada,Unattached individuals,Total income,Fourth quintile,38100,24.4
1991,Canada,Unattached individuals,Total income,Highest quintile,69500,44.6
1991,Canada,Unattached individuals,After-tax income,Total of quintiles,25700,100
1991,Canada,Unattached individuals,After-tax income,Lowest quintile,8100,6.3
1991,Canada,Unattached individuals,After-tax income,Second quintile,15800,12.3
1991,Canada,Unattached individuals,After-tax income,Third quintile,21200,16.5
1991,Canada,Unattached individuals,After-tax income,Fourth quintile,31200,24.3
1991,Canada,Unattached individuals,After-tax income,Highest quintile,52300,40.7
1992,Canada,All family units,Market income,Total of quintiles,52500,100
1992,Canada,All family units,Market income,Lowest quintile,4900,1.9
1992,Canada,All family units,Market income,Second quintile,18700,7.1
1992,Canada,All family units,Market income,Third quintile,40900,15.6
1992,Canada,All family units,Market income,Fourth quintile,67900,25.9
1992,Canada,All family units,Market income,Highest quintile,129900,49.5
1992,Canada,All family units,Total income,Total of quintiles,61400,100
1992,Canada,All family units,Total income,Lowest quintile,13700,4.5
1992,Canada,All family units,Total income,Second quintile,30800,10
1992,Canada,All family units,Total income,Third quintile,50700,16.5
1992,Canada,All family units,Total income,Fourth quintile,76100,24.8
1992,Canada,All family units,Total income,Highest quintile,136000,44.3
1992,Canada,All family units,After-tax income,Total of quintiles,49900,100
1992,Canada,All family units,After-tax income,Lowest quintile,13300,5.3
1992,Canada,All family units,After-tax income,Second quintile,28000,11.2
1992,Canada,All family units,After-tax income,Third quintile,43100,17.3
1992,Canada,All family units,After-tax income,Fourth quintile,61600,24.7
1992,Canada,All family units,After-tax income,Highest quintile,103300,41.4
1992,Canada,"Economic families, two persons or more",Market income,Total of quintiles,65300,100
1992,Canada,"Economic families, two persons or more",Market income,Lowest quintile,9600,2.9
1992,Canada,"Economic families, two persons or more",Market income,Second quintile,32700,10
1992,Canada,"Economic families, two persons or more",Market income,Third quintile,56700,17.4
1992,Canada,"Economic families, two persons or more",Market income,Fourth quintile,82300,25.2
1992,Canada,"Economic families, two persons or more",Market income,Highest quintile,145200,44.5
1992,Canada,"Economic families, two persons or more",Total income,Total of quintiles,75100,100
1992,Canada,"Economic families, two persons or more",Total income,Lowest quintile,23300,6.2
1992,Canada,"Economic families, two persons or more",Total income,Second quintile,45200,12
1992,Canada,"Economic families, two persons or more",Total income,Third quintile,66100,17.6
1992,Canada,"Economic families, two persons or more",Total income,Fourth quintile,89900,23.9
1992,Canada,"Economic families, two persons or more",Total income,Highest quintile,151100,40.2
1992,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,60700,100
1992,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,22400,7.4
1992,Canada,"Economic families, two persons or more",After-tax income,Second quintile,40100,13.2
1992,Canada,"Economic families, two persons or more",After-tax income,Third quintile,55000,18.1
1992,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,72200,23.8
1992,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,113700,37.5
1992,Canada,Unattached individuals,Market income,Total of quintiles,24300,100
1992,Canada,Unattached individuals,Market income,Lowest quintile,3300,2.7
1992,Canada,Unattached individuals,Market income,Second quintile,5900,4.8
1992,Canada,Unattached individuals,Market income,Third quintile,12800,10.5
1992,Canada,Unattached individuals,Market income,Fourth quintile,31600,26.1
1992,Canada,Unattached individuals,Market income,Highest quintile,67700,55.8
1992,Canada,Unattached individuals,Total income,Total of quintiles,31300,100
1992,Canada,Unattached individuals,Total income,Lowest quintile,8200,5.2
1992,Canada,Unattached individuals,Total income,Second quintile,16500,10.5
1992,Canada,Unattached individuals,Total income,Third quintile,23200,14.8
1992,Canada,Unattached individuals,Total income,Fourth quintile,37600,24
1992,Canada,Unattached individuals,Total income,Highest quintile,71200,45.4
1992,Canada,Unattached individuals,After-tax income,Total of quintiles,26000,100
1992,Canada,Unattached individuals,After-tax income,Lowest quintile,8100,6.2
1992,Canada,Unattached individuals,After-tax income,Second quintile,15900,12.2
1992,Canada,Unattached individuals,After-tax income,Third quintile,21000,16.2
1992,Canada,Unattached individuals,After-tax income,Fourth quintile,31200,24
1992,Canada,Unattached individuals,After-tax income,Highest quintile,53800,41.4
1993,Canada,All family units,Market income,Total of quintiles,50700,100
1993,Canada,All family units,Market income,Lowest quintile,4800,1.9
1993,Canada,All family units,Market income,Second quintile,18000,7.1
1993,Canada,All family units,Market income,Third quintile,39500,15.6
1993,Canada,All family units,Market income,Fourth quintile,66800,26.3
1993,Canada,All family units,Market income,Highest quintile,124500,49.1
1993,Canada,All family units,Total income,Total of quintiles,59800,100
1993,Canada,All family units,Total income,Lowest quintile,13800,4.6
1993,Canada,All family units,Total income,Second quintile,30300,10.1
1993,Canada,All family units,Total income,Third quintile,49500,16.6
1993,Canada,All family units,Total income,Fourth quintile,74700,24.9
1993,Canada,All family units,Total income,Highest quintile,130900,43.7
1993,Canada,All family units,After-tax income,Total of quintiles,48700,100
1993,Canada,All family units,After-tax income,Lowest quintile,13300,5.5
1993,Canada,All family units,After-tax income,Second quintile,27500,11.3
1993,Canada,All family units,After-tax income,Third quintile,42100,17.3
1993,Canada,All family units,After-tax income,Fourth quintile,60400,24.8
1993,Canada,All family units,After-tax income,Highest quintile,100300,41.2
1993,Canada,"Economic families, two persons or more",Market income,Total of quintiles,62700,100
1993,Canada,"Economic families, two persons or more",Market income,Lowest quintile,9300,3
1993,Canada,"Economic families, two persons or more",Market income,Second quintile,31000,9.9
1993,Canada,"Economic families, two persons or more",Market income,Third quintile,54800,17.5
1993,Canada,"Economic families, two persons or more",Market income,Fourth quintile,80300,25.6
1993,Canada,"Economic families, two persons or more",Market income,Highest quintile,138200,44.1
1993,Canada,"Economic families, two persons or more",Total income,Total of quintiles,72700,100
1993,Canada,"Economic families, two persons or more",Total income,Lowest quintile,23000,6.3
1993,Canada,"Economic families, two persons or more",Total income,Second quintile,43700,12
1993,Canada,"Economic families, two persons or more",Total income,Third quintile,64200,17.7
1993,Canada,"Economic families, two persons or more",Total income,Fourth quintile,88100,24.2
1993,Canada,"Economic families, two persons or more",Total income,Highest quintile,144300,39.7
1993,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,59000,100
1993,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,22100,7.5
1993,Canada,"Economic families, two persons or more",After-tax income,Second quintile,38800,13.2
1993,Canada,"Economic families, two persons or more",After-tax income,Third quintile,53400,18.1
1993,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,70600,24
1993,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,109900,37.3
1993,Canada,Unattached individuals,Market income,Total of quintiles,23900,100
1993,Canada,Unattached individuals,Market income,Lowest quintile,2800,2.3
1993,Canada,Unattached individuals,Market income,Second quintile,5400,4.6
1993,Canada,Unattached individuals,Market income,Third quintile,12500,10.4
1993,Canada,Unattached individuals,Market income,Fourth quintile,31000,26
1993,Canada,Unattached individuals,Market income,Highest quintile,67700,56.7
1993,Canada,Unattached individuals,Total income,Total of quintiles,31200,100
1993,Canada,Unattached individuals,Total income,Lowest quintile,8100,5.2
1993,Canada,Unattached individuals,Total income,Second quintile,16200,10.4
1993,Canada,Unattached individuals,Total income,Third quintile,23200,14.9
1993,Canada,Unattached individuals,Total income,Fourth quintile,37300,23.9
1993,Canada,Unattached individuals,Total income,Highest quintile,71000,45.6
1993,Canada,Unattached individuals,After-tax income,Total of quintiles,25800,100
1993,Canada,Unattached individuals,After-tax income,Lowest quintile,8000,6.2
1993,Canada,Unattached individuals,After-tax income,Second quintile,15600,12.1
1993,Canada,Unattached individuals,After-tax income,Third quintile,21000,16.3
1993,Canada,Unattached individuals,After-tax income,Fourth quintile,30800,23.9
1993,Canada,Unattached individuals,After-tax income,Highest quintile,53500,41.5
1994,Canada,All family units,Market income,Total of quintiles,51400,100
1994,Canada,All family units,Market income,Lowest quintile,5100,2
1994,Canada,All family units,Market income,Second quintile,17400,6.8
1994,Canada,All family units,Market income,Third quintile,40100,15.6
1994,Canada,All family units,Market income,Fourth quintile,67300,26.2
1994,Canada,All family units,Market income,Highest quintile,127200,49.5
1994,Canada,All family units,Total income,Total of quintiles,60500,100
1994,Canada,All family units,Total income,Lowest quintile,13900,4.6
1994,Canada,All family units,Total income,Second quintile,30100,10
1994,Canada,All family units,Total income,Third quintile,50200,16.6
1994,Canada,All family units,Total income,Fourth quintile,75200,24.8
1994,Canada,All family units,Total income,Highest quintile,133300,44
1994,Canada,All family units,After-tax income,Total of quintiles,49000,100
1994,Canada,All family units,After-tax income,Lowest quintile,13400,5.5
1994,Canada,All family units,After-tax income,Second quintile,27400,11.2
1994,Canada,All family units,After-tax income,Third quintile,42400,17.3
1994,Canada,All family units,After-tax income,Fourth quintile,60700,24.7
1994,Canada,All family units,After-tax income,Highest quintile,101300,41.3
1994,Canada,"Economic families, two persons or more",Market income,Total of quintiles,64100,100
1994,Canada,"Economic families, two persons or more",Market income,Lowest quintile,9600,3
1994,Canada,"Economic families, two persons or more",Market income,Second quintile,31600,9.8
1994,Canada,"Economic families, two persons or more",Market income,Third quintile,56100,17.5
1994,Canada,"Economic families, two persons or more",Market income,Fourth quintile,81600,25.4
1994,Canada,"Economic families, two persons or more",Market income,Highest quintile,141800,44.2
1994,Canada,"Economic families, two persons or more",Total income,Total of quintiles,74000,100
1994,Canada,"Economic families, two persons or more",Total income,Lowest quintile,23300,6.3
1994,Canada,"Economic families, two persons or more",Total income,Second quintile,44600,12
1994,Canada,"Economic families, two persons or more",Total income,Third quintile,65400,17.7
1994,Canada,"Economic families, two persons or more",Total income,Fourth quintile,89100,24.1
1994,Canada,"Economic families, two persons or more",Total income,Highest quintile,147600,39.9
1994,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,59700,100
1994,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,22400,7.5
1994,Canada,"Economic families, two persons or more",After-tax income,Second quintile,39400,13.2
1994,Canada,"Economic families, two persons or more",After-tax income,Third quintile,54200,18.2
1994,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,71100,23.8
1994,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,111400,37.3
1994,Canada,Unattached individuals,Market income,Total of quintiles,23700,100
1994,Canada,Unattached individuals,Market income,Lowest quintile,3100,2.6
1994,Canada,Unattached individuals,Market income,Second quintile,6000,5.1
1994,Canada,Unattached individuals,Market income,Third quintile,11300,9.5
1994,Canada,Unattached individuals,Market income,Fourth quintile,30000,25.3
1994,Canada,Unattached individuals,Market income,Highest quintile,67900,57.4
1994,Canada,Unattached individuals,Total income,Total of quintiles,31100,100
1994,Canada,Unattached individuals,Total income,Lowest quintile,8200,5.3
1994,Canada,Unattached individuals,Total income,Second quintile,16400,10.5
1994,Canada,Unattached individuals,Total income,Third quintile,22700,14.6
1994,Canada,Unattached individuals,Total income,Fourth quintile,36800,23.7
1994,Canada,Unattached individuals,Total income,Highest quintile,71300,45.9
1994,Canada,Unattached individuals,After-tax income,Total of quintiles,25700,100
1994,Canada,Unattached individuals,After-tax income,Lowest quintile,8100,6.3
1994,Canada,Unattached individuals,After-tax income,Second quintile,15700,12.2
1994,Canada,Unattached individuals,After-tax income,Third quintile,20900,16.2
1994,Canada,Unattached individuals,After-tax income,Fourth quintile,30500,23.8
1994,Canada,Unattached individuals,After-tax income,Highest quintile,53200,41.4
1995,Canada,All family units,Market income,Total of quintiles,52100,100
1995,Canada,All family units,Market income,Lowest quintile,5200,2
1995,Canada,All family units,Market income,Second quintile,18900,7.3
1995,Canada,All family units,Market income,Third quintile,40600,15.6
1995,Canada,All family units,Market income,Fourth quintile,67300,25.9
1995,Canada,All family units,Market income,Highest quintile,128300,49.3
1995,Canada,All family units,Total income,Total of quintiles,60800,100
1995,Canada,All family units,Total income,Lowest quintile,13900,4.6
1995,Canada,All family units,Total income,Second quintile,30600,10.1
1995,Canada,All family units,Total income,Third quintile,50100,16.5
1995,Canada,All family units,Total income,Fourth quintile,75000,24.7
1995,Canada,All family units,Total income,Highest quintile,134200,44.2
1995,Canada,All family units,After-tax income,Total of quintiles,49100,100
1995,Canada,All family units,After-tax income,Lowest quintile,13400,5.4
1995,Canada,All family units,After-tax income,Second quintile,27700,11.3
1995,Canada,All family units,After-tax income,Third quintile,42300,17.3
1995,Canada,All family units,After-tax income,Fourth quintile,60300,24.6
1995,Canada,All family units,After-tax income,Highest quintile,101600,41.4
1995,Canada,"Economic families, two persons or more",Market income,Total of quintiles,64700,100
1995,Canada,"Economic families, two persons or more",Market income,Lowest quintile,10200,3.1
1995,Canada,"Economic families, two persons or more",Market income,Second quintile,32500,10
1995,Canada,"Economic families, two persons or more",Market income,Third quintile,55500,17.1
1995,Canada,"Economic families, two persons or more",Market income,Fourth quintile,82100,25.4
1995,Canada,"Economic families, two persons or more",Market income,Highest quintile,143300,44.3
1995,Canada,"Economic families, two persons or more",Total income,Total of quintiles,74300,100
1995,Canada,"Economic families, two persons or more",Total income,Lowest quintile,23600,6.4
1995,Canada,"Economic families, two persons or more",Total income,Second quintile,44700,12
1995,Canada,"Economic families, two persons or more",Total income,Third quintile,64900,17.5
1995,Canada,"Economic families, two persons or more",Total income,Fourth quintile,89200,24
1995,Canada,"Economic families, two persons or more",Total income,Highest quintile,149000,40.1
1995,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,59800,100
1995,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,22600,7.6
1995,Canada,"Economic families, two persons or more",After-tax income,Second quintile,39500,13.2
1995,Canada,"Economic families, two persons or more",After-tax income,Third quintile,53800,18
1995,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,70900,23.7
1995,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,112000,37.5
1995,Canada,Unattached individuals,Market income,Total of quintiles,24600,100
1995,Canada,Unattached individuals,Market income,Lowest quintile,3200,2.6
1995,Canada,Unattached individuals,Market income,Second quintile,6000,4.9
1995,Canada,Unattached individuals,Market income,Third quintile,13700,11.1
1995,Canada,Unattached individuals,Market income,Fourth quintile,31700,25.8
1995,Canada,Unattached individuals,Market income,Highest quintile,68500,55.6
1995,Canada,Unattached individuals,Total income,Total of quintiles,31600,100
1995,Canada,Unattached individuals,Total income,Lowest quintile,7800,5
1995,Canada,Unattached individuals,Total income,Second quintile,16600,10.5
1995,Canada,Unattached individuals,Total income,Third quintile,23600,15
1995,Canada,Unattached individuals,Total income,Fourth quintile,37800,24
1995,Canada,Unattached individuals,Total income,Highest quintile,72000,45.6
1995,Canada,Unattached individuals,After-tax income,Total of quintiles,25900,100
1995,Canada,Unattached individuals,After-tax income,Lowest quintile,7800,6
1995,Canada,Unattached individuals,After-tax income,Second quintile,15800,12.2
1995,Canada,Unattached individuals,After-tax income,Third quintile,21300,16.4
1995,Canada,Unattached individuals,After-tax income,Fourth quintile,31200,24
1995,Canada,Unattached individuals,After-tax income,Highest quintile,53700,41.4
1996,Canada,All family units,Market income,Total of quintiles,52300,100
1996,Canada,All family units,Market income,Lowest quintile,5000,1.9
1996,Canada,All family units,Market income,Second quintile,18000,6.9
1996,Canada,All family units,Market income,Third quintile,39800,15.2
1996,Canada,All family units,Market income,Fourth quintile,67600,25.9
1996,Canada,All family units,Market income,Highest quintile,131100,50.2
1996,Canada,All family units,Total income,Total of quintiles,61000,100
1996,Canada,All family units,Total income,Lowest quintile,13500,4.4
1996,Canada,All family units,Total income,Second quintile,29700,9.7
1996,Canada,All family units,Total income,Third quintile,49300,16.2
1996,Canada,All family units,Total income,Fourth quintile,75300,24.7
1996,Canada,All family units,Total income,Highest quintile,137200,45
1996,Canada,All family units,After-tax income,Total of quintiles,49000,100
1996,Canada,All family units,After-tax income,Lowest quintile,12900,5.3
1996,Canada,All family units,After-tax income,Second quintile,26900,11
1996,Canada,All family units,After-tax income,Third quintile,41700,17
1996,Canada,All family units,After-tax income,Fourth quintile,60500,24.7
1996,Canada,All family units,After-tax income,Highest quintile,103200,42.1
1996,Canada,"Economic families, two persons or more",Market income,Total of quintiles,65600,100
1996,Canada,"Economic families, two persons or more",Market income,Lowest quintile,9800,3
1996,Canada,"Economic families, two persons or more",Market income,Second quintile,31900,9.7
1996,Canada,"Economic families, two persons or more",Market income,Third quintile,56100,17.1
1996,Canada,"Economic families, two persons or more",Market income,Fourth quintile,82400,25.1
1996,Canada,"Economic families, two persons or more",Market income,Highest quintile,147900,45.1
1996,Canada,"Economic families, two persons or more",Total income,Total of quintiles,75100,100
1996,Canada,"Economic families, two persons or more",Total income,Lowest quintile,22900,6.1
1996,Canada,"Economic families, two persons or more",Total income,Second quintile,44000,11.7
1996,Canada,"Economic families, two persons or more",Total income,Third quintile,65100,17.3
1996,Canada,"Economic families, two persons or more",Total income,Fourth quintile,89800,23.9
1996,Canada,"Economic families, two persons or more",Total income,Highest quintile,153700,40.9
1996,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,60100,100
1996,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,21900,7.3
1996,Canada,"Economic families, two persons or more",After-tax income,Second quintile,38800,12.9
1996,Canada,"Economic families, two persons or more",After-tax income,Third quintile,53800,17.9
1996,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,71400,23.8
1996,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,114500,38.1
1996,Canada,Unattached individuals,Market income,Total of quintiles,23800,100
1996,Canada,Unattached individuals,Market income,Lowest quintile,3100,2.6
1996,Canada,Unattached individuals,Market income,Second quintile,5800,4.9
1996,Canada,Unattached individuals,Market income,Third quintile,12300,10.4
1996,Canada,Unattached individuals,Market income,Fourth quintile,30800,25.8
1996,Canada,Unattached individuals,Market income,Highest quintile,67100,56.3
1996,Canada,Unattached individuals,Total income,Total of quintiles,30900,100
1996,Canada,Unattached individuals,Total income,Lowest quintile,7700,5
1996,Canada,Unattached individuals,Total income,Second quintile,16200,10.5
1996,Canada,Unattached individuals,Total income,Third quintile,22800,14.8
1996,Canada,Unattached individuals,Total income,Fourth quintile,36900,23.9
1996,Canada,Unattached individuals,Total income,Highest quintile,70800,45.9
1996,Canada,Unattached individuals,After-tax income,Total of quintiles,25500,100
1996,Canada,Unattached individuals,After-tax income,Lowest quintile,7600,5.9
1996,Canada,Unattached individuals,After-tax income,Second quintile,15500,12.2
1996,Canada,Unattached individuals,After-tax income,Third quintile,20800,16.3
1996,Canada,Unattached individuals,After-tax income,Fourth quintile,30600,24
1996,Canada,Unattached individuals,After-tax income,Highest quintile,53000,41.6
1997,Canada,All family units,Market income,Total of quintiles,52900,100
1997,Canada,All family units,Market income,Lowest quintile,4900,1.9
1997,Canada,All family units,Market income,Second quintile,18000,6.8
1997,Canada,All family units,Market income,Third quintile,39700,15
1997,Canada,All family units,Market income,Fourth quintile,68400,25.8
1997,Canada,All family units,Market income,Highest quintile,133600,50.5
1997,Canada,All family units,Total income,Total of quintiles,61400,100
1997,Canada,All family units,Total income,Lowest quintile,13300,4.3
1997,Canada,All family units,Total income,Second quintile,29700,9.7
1997,Canada,All family units,Total income,Third quintile,49200,16
1997,Canada,All family units,Total income,Fourth quintile,75500,24.6
1997,Canada,All family units,Total income,Highest quintile,139300,45.4
1997,Canada,All family units,After-tax income,Total of quintiles,49400,100
1997,Canada,All family units,After-tax income,Lowest quintile,12500,5.1
1997,Canada,All family units,After-tax income,Second quintile,26900,10.9
1997,Canada,All family units,After-tax income,Third quintile,41700,16.9
1997,Canada,All family units,After-tax income,Fourth quintile,60800,24.6
1997,Canada,All family units,After-tax income,Highest quintile,105100,42.6
1997,Canada,"Economic families, two persons or more",Market income,Total of quintiles,66600,100
1997,Canada,"Economic families, two persons or more",Market income,Lowest quintile,10300,3.1
1997,Canada,"Economic families, two persons or more",Market income,Second quintile,32000,9.6
1997,Canada,"Economic families, two persons or more",Market income,Third quintile,56700,17
1997,Canada,"Economic families, two persons or more",Market income,Fourth quintile,83500,25.1
1997,Canada,"Economic families, two persons or more",Market income,Highest quintile,150600,45.2
1997,Canada,"Economic families, two persons or more",Total income,Total of quintiles,75800,100
1997,Canada,"Economic families, two persons or more",Total income,Lowest quintile,23000,6.1
1997,Canada,"Economic families, two persons or more",Total income,Second quintile,44100,11.6
1997,Canada,"Economic families, two persons or more",Total income,Third quintile,65400,17.3
1997,Canada,"Economic families, two persons or more",Total income,Fourth quintile,90400,23.9
1997,Canada,"Economic families, two persons or more",Total income,Highest quintile,156100,41.2
1997,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,60700,100
1997,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,21600,7.1
1997,Canada,"Economic families, two persons or more",After-tax income,Second quintile,39000,12.8
1997,Canada,"Economic families, two persons or more",After-tax income,Third quintile,54000,17.8
1997,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,72000,23.7
1997,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,116800,38.5
1997,Canada,Unattached individuals,Market income,Total of quintiles,23900,100
1997,Canada,Unattached individuals,Market income,Lowest quintile,2900,2.4
1997,Canada,Unattached individuals,Market income,Second quintile,6100,5.1
1997,Canada,Unattached individuals,Market income,Third quintile,12100,10.1
1997,Canada,Unattached individuals,Market income,Fourth quintile,30300,25.3
1997,Canada,Unattached individuals,Market income,Highest quintile,68200,57.1
1997,Canada,Unattached individuals,Total income,Total of quintiles,31000,100
1997,Canada,Unattached individuals,Total income,Lowest quintile,7500,4.8
1997,Canada,Unattached individuals,Total income,Second quintile,16000,10.3
1997,Canada,Unattached individuals,Total income,Third quintile,22700,14.7
1997,Canada,Unattached individuals,Total income,Fourth quintile,36900,23.8
1997,Canada,Unattached individuals,Total income,Highest quintile,71700,46.3
1997,Canada,Unattached individuals,After-tax income,Total of quintiles,25500,100
1997,Canada,Unattached individuals,After-tax income,Lowest quintile,7300,5.7
1997,Canada,Unattached individuals,After-tax income,Second quintile,15300,12
1997,Canada,Unattached individuals,After-tax income,Third quintile,20700,16.2
1997,Canada,Unattached individuals,After-tax income,Fourth quintile,30600,24
1997,Canada,Unattached individuals,After-tax income,Highest quintile,53800,42.1
1998,Canada,All family units,Market income,Total of quintiles,55600,100
1998,Canada,All family units,Market income,Lowest quintile,4700,1.7
1998,Canada,All family units,Market income,Second quintile,19100,6.9
1998,Canada,All family units,Market income,Third quintile,40900,14.7
1998,Canada,All family units,Market income,Fourth quintile,70500,25.3
1998,Canada,All family units,Market income,Highest quintile,143000,51.4
1998,Canada,All family units,Total income,Total of quintiles,64200,100
1998,Canada,All family units,Total income,Lowest quintile,13200,4.1
1998,Canada,All family units,Total income,Second quintile,30800,9.6
1998,Canada,All family units,Total income,Third quintile,50500,15.7
1998,Canada,All family units,Total income,Fourth quintile,77800,24.2
1998,Canada,All family units,Total income,Highest quintile,148800,46.3
1998,Canada,All family units,After-tax income,Total of quintiles,51600,100
1998,Canada,All family units,After-tax income,Lowest quintile,12400,4.8
1998,Canada,All family units,After-tax income,Second quintile,27900,10.8
1998,Canada,All family units,After-tax income,Third quintile,42700,16.6
1998,Canada,All family units,After-tax income,Fourth quintile,62900,24.4
1998,Canada,All family units,After-tax income,Highest quintile,111900,43.4
1998,Canada,"Economic families, two persons or more",Market income,Total of quintiles,70400,100
1998,Canada,"Economic families, two persons or more",Market income,Lowest quintile,10400,3
1998,Canada,"Economic families, two persons or more",Market income,Second quintile,33100,9.4
1998,Canada,"Economic families, two persons or more",Market income,Third quintile,58400,16.6
1998,Canada,"Economic families, two persons or more",Market income,Fourth quintile,87100,24.7
1998,Canada,"Economic families, two persons or more",Market income,Highest quintile,162900,46.3
1998,Canada,"Economic families, two persons or more",Total income,Total of quintiles,79800,100
1998,Canada,"Economic families, two persons or more",Total income,Lowest quintile,23800,6
1998,Canada,"Economic families, two persons or more",Total income,Second quintile,45500,11.4
1998,Canada,"Economic families, two persons or more",Total income,Third quintile,67500,16.9
1998,Canada,"Economic families, two persons or more",Total income,Fourth quintile,93700,23.5
1998,Canada,"Economic families, two persons or more",Total income,Highest quintile,168500,42.2
1998,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,63800,100
1998,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,22300,7
1998,Canada,"Economic families, two persons or more",After-tax income,Second quintile,40200,12.6
1998,Canada,"Economic families, two persons or more",After-tax income,Third quintile,56000,17.6
1998,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,75000,23.5
1998,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,125300,39.3
1998,Canada,Unattached individuals,Market income,Total of quintiles,24700,100
1998,Canada,Unattached individuals,Market income,Lowest quintile,2400,2
1998,Canada,Unattached individuals,Market income,Second quintile,5900,4.8
1998,Canada,Unattached individuals,Market income,Third quintile,13700,11.1
1998,Canada,Unattached individuals,Market income,Fourth quintile,31400,25.4
1998,Canada,Unattached individuals,Market income,Highest quintile,70300,56.8
1998,Canada,Unattached individuals,Total income,Total of quintiles,31600,100
1998,Canada,Unattached individuals,Total income,Lowest quintile,7200,4.6
1998,Canada,Unattached individuals,Total income,Second quintile,15900,10.1
1998,Canada,Unattached individuals,Total income,Third quintile,23500,14.8
1998,Canada,Unattached individuals,Total income,Fourth quintile,37800,23.9
1998,Canada,Unattached individuals,Total income,Highest quintile,73500,46.5
1998,Canada,Unattached individuals,After-tax income,Total of quintiles,26000,100
1998,Canada,Unattached individuals,After-tax income,Lowest quintile,7000,5.4
1998,Canada,Unattached individuals,After-tax income,Second quintile,15300,11.8
1998,Canada,Unattached individuals,After-tax income,Third quintile,21300,16.4
1998,Canada,Unattached individuals,After-tax income,Fourth quintile,31400,24.1
1998,Canada,Unattached individuals,After-tax income,Highest quintile,55100,42.3
1999,Canada,All family units,Market income,Total of quintiles,57800,100
1999,Canada,All family units,Market income,Lowest quintile,5400,1.9
1999,Canada,All family units,Market income,Second quintile,20900,7.2
1999,Canada,All family units,Market income,Third quintile,43300,15
1999,Canada,All family units,Market income,Fourth quintile,72600,25.1
1999,Canada,All family units,Market income,Highest quintile,147000,50.8
1999,Canada,All family units,Total income,Total of quintiles,65900,100
1999,Canada,All family units,Total income,Lowest quintile,13500,4.1
1999,Canada,All family units,Total income,Second quintile,32000,9.7
1999,Canada,All family units,Total income,Third quintile,52300,15.9
1999,Canada,All family units,Total income,Fourth quintile,79400,24.1
1999,Canada,All family units,Total income,Highest quintile,152200,46.2
1999,Canada,All family units,After-tax income,Total of quintiles,53200,100
